user_id,text,serial_dummy,favorite_count,retweet_count,days_existed,verified,followers_count,friends_count,statuses_count,n_tweeted,usage
x251078297,"Kangana ranaut😍😍😍🔥🔥
The way she explains all the things with simple and clear message just love it...🔥🔥
#KanganaRanaut #COVID #COVIDIOTS # #I_Support_BabitaPhogat #Covid_19 #MeraBharatMahaan #मेरा_पैसा_मेरी_मर्जी https://t.co/5A8FmPjBEe",0,131,39,4081,0,27,50,54,4,training
x251078297,"Kangana ranaut😍😍😍🔥🔥
The way she explains all the things with simple and clear message just love it...🔥🔥
#KanganaRanaut #COVID #COVIDIOTS # #I_Support_BabitaPhogat #Covid_19 #MeraBharatMahaan #मेरा_पैसा_मेरी_मर्जी https://t.co/5A8FmPjBEe",0,171,47,4081,0,27,50,54,4,training
x251078297,"Kangana ranaut😍😍😍🔥🔥
The way she explains all the things with simple and clear message just love it...🔥🔥
#KanganaRanaut #COVID #COVIDIOTS # #I_Support_BabitaPhogat #Covid_19 #MeraBharatMahaan #मेरा_पैसा_मेरी_मर्जी https://t.co/5A8FmPjBEe",0,182,49,4081,0,26,50,83,4,training
x251078297,"Kangana ranaut😍😍😍🔥🔥
The way she explains all the things with simple and clear message just love it...🔥🔥
#KanganaRanaut #COVID #COVIDIOTS # #I_Support_BabitaPhogat #Covid_19 #MeraBharatMahaan #मेरा_पैसा_मेरी_मर्जी https://t.co/5A8FmPjBEe",0,182,49,4081,0,26,50,83,4,training
x1117734583305293824,"It cell Trends 😆
#मेरा_पैसा_मेरी_मर्जी https://t.co/BLvpp9Vo21",0,2,0,1097,0,3,56,77,2,training
x1117734583305293824,"It cell Trends 😆
#मेरा_पैसा_मेरी_मर्जी https://t.co/BLvpp9Vo21",0,2,0,1097,0,4,57,80,2,training
x246158648,I don't want to spend my money to kill myself  #मेरा_पैसा_मेरी_मर्जी,0,2,2,4091,0,26,89,182,2,training
x246158648,I don't want to spend my money to kill myself  #मेरा_पैसा_मेरी_मर्जी,0,3,2,4091,0,25,91,208,2,training
x994484480755744770,"#मेरा_पैसा_मेरी_मर्जी
Freedom of choice #मेरा_पैसा_मेरी_मर्जी",0,3,1,1437,0,144,228,2730,2,training
x994484480755744770,"#मेरा_पैसा_मेरी_मर्जी
Freedom of choice #मेरा_पैसा_मेरी_मर्जी",0,3,1,1437,0,165,242,2773,2,training
x709621300906500096,"I have rights to ensure my money doesn't kill me
#मेरा_पैसा_मेरी_मर्जी 
,@DuttYogi @ArnawGoswami @rai_kaushlesh @virendersehwag @ajaydrall007 @iShekharChahal @rohit_chahal #I_Support_BabitaPhogat #COVID #AjazKhanArrested #azazkhan #ThankYouMumbaiPolice",0,3,1,2223,0,314,305,1336,2,training
x709621300906500096,"I have rights to ensure my money doesn't kill me
#मेरा_पैसा_मेरी_मर्जी 
,@DuttYogi @ArnawGoswami @rai_kaushlesh @virendersehwag @ajaydrall007 @iShekharChahal @rohit_chahal #I_Support_BabitaPhogat #COVID #AjazKhanArrested #azazkhan #ThankYouMumbaiPolice",0,3,1,2223,0,314,307,1381,2,training
x957593207356907520,it's my choice whom to buy #मेरा_पैसा_मेरी_मर्जी,1,3,1,1539,0,1,45,68,2,training
x957593207356907520,it's my choice whom to buy #मेरा_पैसा_मेरी_मर्जी,1,3,1,1539,0,1,55,70,2,training
x176355190,"#मेरा_पैसा_मेरी_मर्जी it's my privilege to whom I give my money and to purchase

 #मेरा_पैसा_मेरी_मर्जी https://t.co/6XQhUxxBse",0,5,3,4268,0,54,113,133,2,training
x176355190,"#मेरा_पैसा_मेरी_मर्जी it's my privilege to whom I give my money and to purchase

 #मेरा_पैसा_मेरी_मर्जी https://t.co/6XQhUxxBse",0,7,3,4268,0,54,115,143,2,training
x155945633,"Whether corona withers Her or not This country will die of religious hatred for sure! Fu*** morons of religious bigotry..
#Hindutva 
#Islamophobia 
#TablighiJamaat 
#jahiljamati 
#SuspendBabitaPhogat 
#MoradabadViolence 
#BrahminicalMedia 
#मेरा_पैसा_मेरी_मर्जी 
#ArrestAjazkhan",0,0,0,4323,0,14,244,2041,2,training
x155945633,"Whether corona withers Her or not This country will die of religious hatred for sure! Fu*** morons of religious bigotry..
#Hindutva 
#Islamophobia 
#TablighiJamaat 
#jahiljamati 
#SuspendBabitaPhogat 
#MoradabadViolence 
#BrahminicalMedia 
#मेरा_पैसा_मेरी_मर्जी 
#ArrestAjazkhan",0,0,0,4323,0,14,245,2072,2,training
x1250397831942160386,@MJALSHRIKA I think India should stop purchasing crude oil from middle East countries. Russia or USA would be better option. Let these Jihadists learn a lesson first before barking on his father's nation the great #India #मेरा_पैसा_मेरी_मर्जी #थूक_मत_जाहिल #पहले_कागज_फिर_व्यापार #जय_श्रीराम,0,1,0,731,0,47,40,64,2,training
x1250397831942160386,@MJALSHRIKA I think India should stop purchasing crude oil from middle East countries. Russia or USA would be better option. Let these Jihadists learn a lesson first before barking on his father's nation the great #India #मेरा_पैसा_मेरी_मर्जी #थूक_मत_जाहिल #पहले_कागज_फिर_व्यापार #जय_श्रीराम,0,4,2,731,0,55,45,190,2,training
x1092479305639182336,"Once again #AnujBajpai has been Arrested by Unnao Police, already he was got released yesterday, and again got Arrested on baseless allegations. Another hand a most wanted criminal Maulana Saad is roaming freely on till date
#शर्म_करो_उन्नाव_पुलिस",0,6,5,1167,0,1600,1493,11135,2,training
x1092479305639182336,"Once again #AnujBajpai has been Arrested by Unnao Police, already he was got released yesterday, and again got Arrested on baseless allegations. Another hand a most wanted criminal Maulana Saad is roaming freely on till date
#शर्म_करो_उन्नाव_पुलिस",0,5,3,1167,0,1671,1557,11610,2,training
x1092479305639182336,"Here's the world leader approval rankings, PM @narendramodi
 On TOP
Modi +68
Lopez Obrador +36
Johnson (UK) +35
Morrison (AUS) +26
Trudeau +21
Merkel +16
Bolsonaro +8
Trump -3
Macron -21
Abe -33",0,6,4,1167,0,1671,1557,11610,2,training
x1035152148814651392,"Those who attacking my freedom of speech 
I will boycott them through my freedom of choice

#मेरा_पैसा_मेरी_मर्जी",0,5,2,1325,0,858,1588,7963,5,testing
x1035152148814651392,"I am not interested in funding terror

#मेरा_पैसा_मेरी_मर्जी",0,3,1,1325,0,858,1588,7963,4,training
x1035152148814651392,"I contribute to PM CARES fund!
And u take it by spreading corona!
We are not same!
And can never be myh business partner!

#मेरा_पैसा_मेरी_मर्जी",0,3,1,1325,0,858,1588,7963,3,testing
x1035152148814651392,"#मेरा_पैसा_मेरी_मर्जी

* Ajaz Khan abuse PM Modi

* Owaisi brothers threaten Hindus

* Arundhati Roy raise slogans against India

* Comedians mock Hindu religion

It is Freedom of Expression

But if I want to choose my vendor then it is hatredness. Oh my god.",0,0,2,1325,0,858,1588,7963,16,testing
x1035152148814651392,"No more your crocodile tears. You show your crocodile tears after every riots. You only know how to paly victim card. You keep on playing your victim card we are not going to give our money to you. 

#मेरा_पैसा_मेरी_मर्जी",0,2,1,1325,0,858,1588,7963,6,testing
x1035152148814651392,"#मेरा_पैसा_मेरी_मर्जी

Constitution gives me this right",0,2,0,1325,0,858,1588,7963,4,training
x1035152148814651392,"#मेरा_पैसा_मेरी_मर्जी

* Ajaz Khan abuse PM Modi

* Owaisi brothers threaten Hindus

* Arundhati Roy raise slogans against India

* Comedians mock Hindu religion

It is Freedom of Expression

But if I want to choose my vendor then it is hatredness. Oh my god.",0,0,2,1325,0,859,1588,7986,16,testing
x1035152148814651392,"What china doing with uighar muslims, 
Imran don't know ? And what is going on in pakistan with sikhs and others, even this don't know
#Minority_Butcher_Pak",0,2,0,1325,0,860,1595,8124,4,testing
x1035152148814651392,"Did Imaran knows, he is PM of 
A fail and on sale,  pakistan?
#Minority_Butcher_Pak",0,0,0,1325,0,860,1595,8124,6,testing
x1035152148814651392,"I contribute to PM CARES fund!
And u take it by spreading corona!
We are not same!
And can never be myh business partner!

#मेरा_पैसा_मेरी_मर्जी",0,3,1,1325,0,865,1602,8479,3,testing
x1035152148814651392,"No more your crocodile tears. You show your crocodile tears after every riots. You only know how to paly victim card. You keep on playing your victim card we are not going to give our money to you. 

#मेरा_पैसा_मेरी_मर्जी",0,2,1,1325,0,865,1602,8479,6,testing
x1035152148814651392,"I am not interested in funding terror

#मेरा_पैसा_मेरी_मर्जी",0,3,1,1325,0,865,1602,8479,4,training
x1035152148814651392,"Those who attacking my freedom of speech 
I will boycott them through my freedom of choice

#मेरा_पैसा_मेरी_मर्जी",0,6,2,1325,0,865,1602,8479,5,testing
x1035152148814651392,"#मेरा_पैसा_मेरी_मर्जी

Constitution gives me this right",0,2,0,1325,0,865,1602,8479,4,training
x1035152148814651392,"#मेरा_पैसा_मेरी_मर्जी

* Ajaz Khan abuse PM Modi

* Owaisi brothers threaten Hindus

* Arundhati Roy raise slogans against India

* Comedians mock Hindu religion

It is Freedom of Expression

But if I want to choose my vendor then it is hatredness. Oh my god.",0,0,2,1325,0,865,1602,8479,16,testing
x1216054112812335104,Freedom to spend money #मेरा_पैसा_मेरी_मर्जी,0,2,1,826,0,0,37,38,2,testing
x1216054112812335104,Freedom to spend money #मेरा_पैसा_मेरी_मर्जी,0,3,2,826,0,0,42,43,2,testing
x141139856,"You don't want Jhatka. Well, I don't want Halal. #मेरा_पैसा_मेरी_मर्जी",0,3,1,4362,0,60,136,511,2,training
x141139856,"You don't want Jhatka. Well, I don't want Halal. #मेरा_पैसा_मेरी_मर्जी",0,6,2,4362,0,62,145,668,2,training
x1224457668158312450,"When relatives used to give us money, Mom asked for that money.
Then we be like: #मेरा_पैसा_मेरी_मर्जी",0,2,0,803,0,191,171,932,2,training
x1224457668158312450,"When relatives used to give us money, Mom asked for that money.
Then we be like: #मेरा_पैसा_मेरी_मर्जी",0,1,1,803,0,188,168,1007,2,training
x553661957,So because this is trending I think now is the best time to share this highly informative video.https://t.co/21RbekzeZU . Please share it with others. Retweet. #मेरा_पैसा_मेरी_मर्जी,0,0,1,3654,0,2,198,1048,2,training
x553661957,So because this is trending I think now is the best time to share this highly informative video.https://t.co/21RbekzeZU . Please share it with others. Retweet. #मेरा_पैसा_मेरी_मर्जी,0,0,2,3654,0,3,204,1186,2,training
x1105694547844235269,@_sabanaqvi #मेरा_पैसा_मेरी_मर्जी Who are you?,0,1,0,1130,0,617,533,2697,2,training
x1105694547844235269,@_sabanaqvi #मेरा_पैसा_मेरी_मर्जी Who are you?,0,1,0,1130,0,639,557,2715,2,training
x1250421682382073863,"#IndiaCheckmatesChina Trending topic is 2nd
#शर्म_करो_उन्नाव_पुलिस Trending topic is 3rd
#ReleaseAnujBajpai
#मेरा_पैसा_मेरी_मर्जी Trending topic is 4th
#COVID Trending topic is 16th",0,1,1,731,0,3,43,12,3,training
x1250421682382073863,"#IndiaCheckmatesChina Trending topic is 2nd
#शर्म_करो_उन्नाव_पुलिस Trending topic is 3rd
#ReleaseAnujBajpai
#मेरा_पैसा_मेरी_मर्जी Trending topic is 4th
#COVID Trending topic is 16th",0,1,2,731,0,3,43,15,3,training
x1250421682382073863,"#IndiaCheckmatesChina Trending topic is 2nd
#शर्म_करो_उन्नाव_पुलिस Trending topic is 3rd
#ReleaseAnujBajpai
#मेरा_पैसा_मेरी_मर्जी Trending topic is 4th
#COVID Trending topic is 16th",0,1,2,731,0,3,44,17,3,training
x1207585234331430912,"#शर्म_करो_उन्नाव_पुलिस
#शर्म_करो_उन्नाव_पुलिस
#शर्म_करो_उन्नाव_पुलिस
#शर्म_करो_उन्नाव_पुलिस
#शर्म_करो_उन्नाव_पुलिस
#शर्म_करो_उन्नाव_पुलिस
#शर्म_करो_उन्नाव_पुलिस
#शर्म_करो_उन्नाव_पुलिस
#शर्म_करो_उन्नाव_पुलिस
#शर्म_करो_उन्नाव_पुलिस 
#शर्म_करो_उन्नाव_पुलिस
Now we need to run trend",0,4,7,849,0,88,143,4124,2,training
x1207585234331430912,"While criminals and terrorists caught on video abusing and assaulting the cops and healthcare professionals get away as single source, blue tick handles who endles spew venum at the nation are left untouched ,Anuj Bajpai is being haunted. Why? @CMOfficeUP 
#शर्म_करो_उन्नाव_पुलिस",0,0,0,849,0,88,143,4124,5,testing
x1247959523211366400,"I cant buy anythng frm stone pelters
#Thuklagis
I hav d right not to spend my money on insane creatures

 #मेरा_पैसा_मेरी_मर्जी",0,3,0,738,0,17,44,136,2,testing
x1247959523211366400,"I cant buy anythng frm stone pelters
#Thuklagis
I hav d right not to spend my money on insane creatures

 #मेरा_पैसा_मेरी_मर्जी",0,4,1,738,0,14,45,172,2,testing
x146577926,"My money my decision, what to buy, where to buy, when to buy, How to buy and with whom to buy. 
#मेरा_पैसा_मेरी_मर्जी",0,0,1,4348,0,14,61,82,2,training
